tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root
978524,352068,True,2017-11-03 16:28:48+00:00,"@352069 @comcastcares Yes
After order you have got confirmation email, on that they have mention the date ! on same date they will ship the order",,978523.0,978528
978525,352070,True,2017-11-03 21:19:12+00:00,"@352069 @352068 @comcastcares I did the pre order on 10/27 and said delivery by 11/03 and I haven’t got no update, no tracking number or the phone to my home.",,978523.0,978528
978519,352071,True,2017-11-04 11:51:08+00:00,@comcastcares @352068 Sell Apple watches!!!!,,978517.0,978528
978520,352068,True,2017-11-05 17:50:46+00:00,@comcastcares Ready,,978517.0,978528
978521,352072,True,2017-11-07 22:06:38+00:00,@comcastcares @352068 I haven’t received anything yet. Only my order is being processed . It’s been processing since 10/27.,,978517.0,978528
978684,352109,True,2017-11-05 16:55:39+00:00,Kinda sad I have to keep a digital antenna handy because my @comcastcares service goes out so often. #ShouldHaveGoneWithFios,978683,,978684
978683,comcastcares,False,2017-11-05 18:17:05+00:00,"@352109 Hey, Andrew. I'd like to pull up your account and see what's happening. Would you mind sending a DM with your acct info? -SG",978677,978684.0,978684
978677,352109,True,2017-11-05 18:37:15+00:00,"@comcastcares I already called and got your automated ""we might have it fixed in 4 hours, don't bother talking to a representative"". Thanks. Great service","978682,978675",978683.0,978684
978682,352109,True,2017-11-05 18:41:25+00:00,@comcastcares You are literally the only company I deal with that I have to keep your customer service number in my contact list. #Pathetic,,978677.0,978684
978675,comcastcares,False,2017-11-05 18:42:00+00:00,"@352109 I'd like to offer other updates or set up text alerts for direct notification via text message. If you're up for that, send over a DM. -SG",978676,978677.0,978684
978676,352109,True,2017-11-05 18:44:12+00:00,@comcastcares When you're prepared to offer a product that actually works as reliably as you advetise let me know.,"978678,978679",978675.0,978684
978678,comcastcares,False,2017-11-05 18:48:52+00:00,"@352109 If you need help at any time, we're here to help. Thanks, Andrew. -SG",978680,978676.0,978684
978679,352109,True,2017-11-05 18:48:54+00:00,"@comcastcares I'm already paying for said service, after all.",,978676.0,978684
978680,352109,True,2017-11-05 18:50:58+00:00,"@comcastcares Yeah, you advertise that too. Care to live up to it any time soon?",978681,978678.0,978684
978681,comcastcares,False,2017-11-05 18:53:26+00:00,"@352109 If you change your mind and would like help, we're here to offer help to turn this experience around. Thank you. -SG",,978680.0,978684
987990,354095,True,2017-10-11 23:05:35+00:00,"an very sarcastic thanks, @116136 , for currently throttling my service while I'm trying to stream the Cubs game💩saying you don't is a lie🤥",987989,,987990
987989,comcastcares,False,2017-10-11 23:14:08+00:00,@354095 Hello. I’d like to help with the cable issues you’re experiencing. Could you DM me so we can talk in more detail? –EK,,987990.0,987990
994680,355612,True,2017-11-25 16:32:40+00:00,"@ComcastCares
#mobile_Care",994679,,994680
994679,comcastcares,False,2017-11-25 17:00:55+00:00,@355612 If you need help I'd love to step in! Could you DM me what's wrong?-JG,,994680.0,994680
995653,355837,True,2017-10-14 13:48:35+00:00,@comcastcares @115900 ... second morning in a row... paying for Blast! and getting Drag! I can get faster speeds with my phone as a hotspot https://t.co/l1DzHQ2kNd,"995651,995655",,995653
995655,comcastcares,False,2017-10-14 16:25:38+00:00,@355837 I would be happy to look further into your internet issue if you would provide your full address and account associated phone # in a DM. -JW,,995653.0,995653
995651,comcastcares,False,2017-10-15 15:18:29+00:00,@355837 I just wanted to follow up with you and see if you were still having issues with your internet. -JW,995652,995653.0,995653
995652,355837,True,2017-10-17 21:22:09+00:00,@comcastcares Tracing out the problem. Wireless access point? However my Comcast email login/password  pop-up often appears. I think we share the problem,995654,995651.0,995653
995654,comcastcares,False,2017-10-17 21:25:12+00:00,"@355837 Hey, Ken! Please send me a DM so we can discuss the speed and latency concerns. ~MK",,995652.0,995653
996882,356057,True,2017-10-22 14:05:24+00:00,Dear @116136 why do you stink so much? #southie,"996883,996880,996884",,996882
996880,356056,True,2017-10-22 14:06:59+00:00,@356057 @116136 Is your tv/net out too?  We're on the same block and mine is,"996879,996881",996882.0,996882
996883,206346,True,2017-10-22 14:11:17+00:00,@356057 @116136 Supposedly the window to have everything back up is 2 pm,996885,996882.0,996882
996885,comcastcares,False,2017-10-22 16:40:37+00:00,"@206346 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",,996883.0,996882
996881,comcastcares,False,2017-10-22 16:43:29+00:00,"@356056 Yikes! Alex please send us a direct message with your account number, phone number and full name so we can look",,996880.0,996882
996879,comcastcares,False,2017-10-22 16:43:35+00:00,@356056 into your service concern and see what's going on in the area. -ATM,,996880.0,996882
1000521,356866,True,2017-10-22 16:04:37+00:00,@115900 Comcast is going in and out during live tv! Anyone else having these issues? #payWayTooMuchForThisKindOfService,1000520,,1000521
1000520,comcastcares,False,2017-10-22 17:15:59+00:00,@356866 Let me take a closer look at your XFINITY cable. Can you send a direct message when you have a chance? -JB,,1000521.0,1000521
1001486,357078,True,2017-10-22 17:35:46+00:00,"@ComcastCares
#mobile_Care   I have been with no Cable and Internet for the past four days 👎💩","1001485,1001487",,1001486
1001487,comcastcares,False,2017-10-22 17:37:34+00:00,"@357078 Yikes! Pachi  please send us a direct message with your account number, phone number and full name so we can look",,1001486.0,1001486
1001485,comcastcares,False,2017-10-22 17:37:39+00:00,@357078 into your service concern and see what's going on in the area. -ATM,,1001486.0,1001486
1004867,357837,True,2017-10-21 12:30:47+00:00,"#Comcast now throttling our ”broadband” - praying for 30mbps download, not even getting 3!! Comcast narrowband :( https://t.co/3dvHqikKVn","1004866,1004868",,1004867
1004868,comcastcares,False,2017-10-21 16:08:29+00:00,@357837 I would be happy to look further into your internet issue if you would provide your full address and account associated phone # in a DM. -JW,,1004867.0,1004867
1004866,comcastcares,False,2017-10-22 15:43:45+00:00,@357837 I just wanted to follow up with you and see if you were still having issues with your internet. -JW,,1004867.0,1004867
1008762,358708,True,2017-10-22 19:40:01+00:00,It is truly sad when you can not communicate with any of @116136 horrible non-English speaking customer service agents - CLEARLY OUTSOURCED,1008761,,1008762
1008761,comcastcares,False,2017-10-22 20:18:14+00:00,@358708 We remain committed to hiring customer service employees across the United States but will pass along your feedback. -CF,,1008762.0,1008762
1008767,212284,True,2017-10-22 20:02:02+00:00,@116136 I had you #worstcustomerservice,1008766,,1008767
1008766,comcastcares,False,2017-10-22 20:17:56+00:00,"@212284 Sorry to hear of your experience with us. Please send me a DM with your name, phone number, and address for assistance. -EW",,1008767.0,1008767
1009491,358865,True,2017-10-22 19:41:00+00:00,"@ComcastCares
#mobile_Care we are getting new patio doors. Is it easy to take the security sensor off? Or do we have to request a new one ?","1009490,1009492",,1009491
1009492,comcastcares,False,2017-10-22 20:38:43+00:00,"@358865 Hi, I would be happy to assist you with your sensor concerns. Can you please direct message me the account information along with the name",,1009491.0,1009491
1009490,comcastcares,False,2017-10-22 20:39:20+00:00,"@358865 of the sensor on the doors, you will be removing on the account?- NL",,1009491.0,1009491
1009500,358867,True,2017-10-22 19:59:30+00:00,@116136 is getting worse... now support is saying DOCIS drops are a end user problem? #comcastic,1009495,,1009500
1009495,comcastcares,False,2017-10-22 20:35:29+00:00,"@358867 Hi, I would like to help. Can you please DM me your full name, service address, and phone number? -MV","1009496,1009497,1009498,1009499",1009500.0,1009500
1009497,358867,True,2017-10-22 22:47:55+00:00,"@comcastcares Tier one and tier two finally gave in and sent me to advanced support, that quickly saw an issue with the Comcast modem and fix it.",,1009495.0,1009500
1009496,358867,True,2017-10-22 22:49:01+00:00,@comcastcares But why I had to spend HOURS on the phone and push support to transfer to a group that could look at the device logs is beyond me.,,1009495.0,1009500
1009499,358867,True,2017-10-22 22:49:44+00:00,"@comcastcares No w/o set why folks hate calling support, and why Comcast has such a bad rep.",,1009495.0,1009500
1009498,358867,True,2017-10-22 22:50:25+00:00,"@comcastcares But when it works, the service is great!",1009501,1009495.0,1009500
1009501,comcastcares,False,2017-10-22 22:53:44+00:00,"@358867 Good to hear that it is working. If you ever have any other questions, please reach out! - MV",1009502,1009498.0,1009500
1009502,358867,True,2017-10-23 00:51:02+00:00,@comcastcares @116136 Down again.not sure I have another four hours to sit on the phone with support tonight. Anyone have a good experience with @ATT ?,,1009501.0,1009500
1012097,359485,True,2017-10-14 11:28:17+00:00,That's what you get with 75 Mbps plan on @115900. What a disappointing service. https://t.co/Kk0f5zvSV9,1012096,,1012097
1012096,comcastcares,False,2017-10-14 14:35:49+00:00,@359485 Oh no! Let's take a further look into this. Send me a DM! -MSA,,1012097.0,1012097
1014086,359956,True,2017-10-22 17:38:00+00:00,No @44482 today going with #RedZone all day @115900 @359957 #@44483 #Football #ad https://t.co/lOAUS7YX4Z,1014085,,1014086
1014085,comcastcares,False,2017-10-22 18:35:38+00:00,"@359956 If there is anything we can assist you with, please let us know. We are happy to help. We're here for you 24/7. :) -JP",,1014086.0,1014086
1015104,360169,True,2017-10-22 18:42:39+00:00,@comcastcares xfinity guide for soccer “on today” missing @11041 #USAvKOR  on @126452.  #DoBetter,1015103,,1015104
1015103,comcastcares,False,2017-10-22 18:55:49+00:00,@360169 I will be happy to review your XFINITY cable and help with your guide. Can you send a DM when you have a moment? -JB,,1015104.0,1015104
1016083,360418,True,2017-10-13 17:29:11+00:00,"#comcast On Demand out for 3 days now!#comcastcares Enough to ask u to ""unplug""...the problem is NOT at residence level. Admit it &amp; fix it!","1016081,1016084",,1016083
1016084,comcastcares,False,2017-10-13 18:09:45+00:00,@360418 I would be happy to look further into this for you if you would provide your full address and account associated phone number in a DM. -JW,,1016083.0,1016083
1016081,comcastcares,False,2017-10-14 15:23:18+00:00,@360418 I just wanted to follow up and see if you were still having issues with On Demand. -JW,1016082,1016083.0,1016083
1016082,360418,True,2017-10-15 00:07:36+00:00,@comcastcares No!  DAY 4 of no ON DEMAND!,,1016081.0,1016083
1016666,298367,True,2017-10-22 18:55:08+00:00,Wow @ComcastCares... did absolutely NOTHING after jumping in &amp; making me jump thru hoops. Total waste of my time. Thx for nothing. No #RonR!,"1016667,1016665,1016668,1016669",,1016666
1016665,comcastcares,False,2017-10-22 19:22:02+00:00,"@298367 Hi, my team is still working in the area, and I'm also sending over a DM regarding this. - CR",,1016666.0,1016666
1017305,211562,True,2017-10-12 14:11:20+00:00,Cable out AGAIN !!! @116136 @comcastcares We had better service DURING #hurricanirma 😡😡 maybe I need to go with @116072,"1017304,1017306",,1017305
1017304,comcastcares,False,2017-10-12 14:17:13+00:00,@211562 Can you please DM me your account number so I can help? -Joe,,1017305.0,1017305
1017306,CenturyLinkHelp,False,2017-10-12 14:21:22+00:00,"@211562 Hi, is there something I can help you out with? Send me a DM and I'll help you with any questions or concerns you have. -Ami",,1017305.0,1017305
1017610,360770,True,2017-10-22 21:13:34+00:00,"@ComcastCares
#mobile_Care
All my services don't work. Fix it Comcast or I'm cancelling",1017609,,1017610
1017609,comcastcares,False,2017-10-22 21:42:41+00:00,@360770 Oh no!  Can you please DM me your info?  I'll be glad to look further into what's going on. - CR,,1017610.0,1017610
1017846,360826,True,2017-10-23 00:36:41+00:00,@comcastcares 8:30 on a Sunday and horrible speeds again. Come on Comcast I’m trying to stream here. https://t.co/0d0EoOCYHc,1017845,,1017846
1017845,comcastcares,False,2017-10-23 01:07:02+00:00,@360826 Please DM us your account info so we can assist with these connectivity issues. -FRL,,1017846.0,1017846
1020087,194750,True,2017-10-12 13:21:34+00:00,@comcastcares I shouldn't have to hotspot my computer while sitting in front of my router. Why am I paying you for wifi? Issues all week :(,1020086,,1020087
1020086,comcastcares,False,2017-10-12 16:26:15+00:00,"@194750 I am sorry about that! Please send me a DM with your full name, address, and phone. I will be happy to help. - RO",1020085,1020087.0,1020087
1020085,194750,True,2017-10-14 15:47:53+00:00,"@comcastcares Will do.In the meantime,can you please provide me w/ the # to your home security team so I can avoid getting transferred over and over? Thx!",1020084,1020086.0,1020087
1020084,comcastcares,False,2017-10-14 16:02:31+00:00,@194750 Send me a DM &amp; I can assist you with your Home Security questions! -MSA,,1020085.0,1020087
1023289,362160,True,2017-10-14 14:25:54+00:00,"This company is horrible. Their agents made mistake,twice, with the amount I owe and Comcast will not take money off my bill  @comcastcares","1023288,1023290,1023291,1023292",,1023289
1023291,comcastcares,False,2017-10-14 16:41:07+00:00,"@362160 Hi, I understand how discrepancies with the amount owed would cause you frustration. I would be happy to look into this further. Can you",,1023289.0,1023289
1023288,comcastcares,False,2017-10-14 16:41:21+00:00,@362160 please direct message me the account information to further assist?- NL,,1023289.0,1023289
1023313,362166,True,2017-10-14 14:23:27+00:00,@comcastcares wouldn't be a complete weekend without Comcast issues.,1023312,,1023313
1023312,comcastcares,False,2017-10-14 16:33:52+00:00,"@362166 Hi, Albert. I'm sorry you're having issues with your service and I will be responding to your DM shortly. -KCB",,1023313.0,1023313
1023857,362288,True,2017-10-23 00:17:13+00:00,@132338 @116136 FIX YOUR STREAMING BROADCAST! #tlc #wwe,"1023856,1023858",,1023857
1023858,comcastcares,False,2017-10-23 00:39:22+00:00,"@362288 Hello. I can take a look. Can you DM me your full name, service address, and phone number? -MV",,1023857.0,1023857
1023856,comcastcares,False,2017-10-23 01:10:29+00:00,"@362288 I can understand your frustration. If you change your mind, we're just a Tweet away. -ME",,1023857.0,1023857
1028566,363367,True,2017-10-23 02:42:19+00:00,Anyone else having extremely slow to out internet rn with @115900 ? #xfinitydown #internetdown,1028565,,1028566
1028565,363368,True,2017-10-23 02:48:46+00:00,@363367 @115900 Nope,1028563,1028566.0,1028566
1028563,363367,True,2017-10-23 03:13:03+00:00,@363368 @115900 Lucky.,"1028562,1028564",1028565.0,1028566
1028564,comcastcares,False,2017-10-23 03:43:47+00:00,"@363367 Hi, I'll be happy to look into the internet issues you've been experiencing. Please send a DM with your full name,",,1028563.0,1028566
1028562,comcastcares,False,2017-10-23 03:43:51+00:00,"@363367 address, and the phone number associated with your account so I can assist with your concerns. -KW",,1028563.0,1028566
1029858,363670,True,2017-10-12 16:45:18+00:00,@comcastcares - still no new service | 4th technician | unsatisfied loyal customer,1029857,,1029858
1029857,comcastcares,False,2017-10-12 18:07:07+00:00,"@363670 Hello there, I would be more than happy to look into this. May you please Dm me your full service address and account number? -Rox",,1029858.0,1029858
1030959,363950,True,2017-10-14 17:25:59+00:00,"@ComcastCares
#mobile_CareXI
Murfreesboro TN internet is out. What's the  ETA for repair.",1030958,,1030959
1030958,comcastcares,False,2017-10-14 17:52:07+00:00,@363950 Hi there. I'm happy to look up the ETA for you. Can you DM me the phone #/address on the account please? -EI,,1030959.0,1030959
1037817,365517,True,2017-10-23 01:48:36+00:00,"How interesting that my internet only decides to crap out when #TheWalkingDead is on. Looking at you, @116136  
😡","1037816,1037818",,1037817
1037818,comcastcares,False,2017-10-23 02:22:31+00:00,"@365517 Hi, I'd like to look into your internet concerns and see what I can do to help. Please send a DM with your full name,",,1037817.0,1037817
1037816,comcastcares,False,2017-10-23 02:22:35+00:00,"@365517 address, and account number so I can assist further with this issue. Thank you! -KW",,1037817.0,1037817
1038634,365733,True,2017-10-23 02:00:56+00:00,Damn @115900 how y'all gonna reboot at a time like this!?!?!?!  #TheWalkingDead,1038633,,1038634
1038633,comcastcares,False,2017-10-23 02:49:51+00:00,"@365733 Hello, thanks for reaching out about your concerns and I'm happy to help. Can you please DM the full address? ~AT",,1038634.0,1038634
1039622,365962,True,2017-10-21 03:24:30+00:00,"@115900 absolutely love paying for 100 mbps, and only averaging 12. Nice to see you stand behind your product. Ive never seen it above 20.",1039620,,1039622
1039620,comcastcares,False,2017-10-21 05:18:01+00:00,"@365962 This isn't the kind of service experience we want you to have. Please DM your full, service address so I can look into this for you. - KM","1039619,1039621",1039622.0,1039622
1039621,365962,True,2017-10-23 03:22:00+00:00,"@comcastcares Already did that. Service tech said since I live in military housing, my service will never improve. Comcast won’t do anything.",,1039620.0,1039622
1039619,365962,True,2017-10-23 03:23:15+00:00,@comcastcares I have been trying to stream Hulu for a half hour. Plays three seconds of a show and stops.,1039618,1039620.0,1039622
1039618,comcastcares,False,2017-10-23 03:27:12+00:00,"@365962 We would love to look into this, please DM us when convenient so we can help. -FRL",,1039619.0,1039622
1044470,315787,True,2017-10-12 22:49:43+00:00,"@comcastcares All we want is to be given a fair deal to continue being a faithful customer, BUT you will not work with us.",1044469,,1044470
1044469,comcastcares,False,2017-10-12 22:51:15+00:00,@315787 Please send a DM and I can review your account. Thank you. -MSA,,1044470.0,1044470
1046339,367342,True,2017-10-12 23:42:22+00:00,"@ComcastCares
#mobile_CareXI my tv and internet keep going out wtf! Fix it please",1046338,,1046339
1046338,comcastcares,False,2017-10-12 23:44:44+00:00,@367342 Hello please DM your full address and name on your account and I will look into this for you. ~RD,,1046339.0,1046339
1054488,369160,True,2017-10-14 20:34:38+00:00,@comcastcares Internet down all day. Please fix this. Area code 49534.,1054486,,1054488
1054486,comcastcares,False,2017-10-14 20:49:59+00:00,@369160 Hello. I’d like to help with the internet issues you’re experiencing. Could you DM me so we can talk in more detail? –EK,1054487,1054488.0,1054488
1054487,369160,True,2017-10-14 22:11:24+00:00,@comcastcares please DM me an fix my Internet.,1054489,1054486.0,1054488
1054489,comcastcares,False,2017-10-14 22:12:37+00:00,@369160 We are unable to initiate a direct message first. Can you please send a DM with yuor address and phone number? -CF,,1054487.0,1054488
1054548,369175,True,2017-10-13 01:06:15+00:00,@116136 Why do the Filipinos @ your OVERSEAS CALL CENTER need to VERIFY the ACCOUNT holder 10 times during a call. LYING BASTARDS,1054547,,1054548
1054547,comcastcares,False,2017-10-13 03:38:58+00:00,"@369175 Hello Sam, I can assist you here. Please send us a DM with your account number. -YE",,1054548.0,1054548
1056873,369535,True,2017-10-14 21:01:32+00:00,@115900 If ur lucky to catch the WC on the 8's it's not as accurate as the weather on 116. You guys are the worst. Bring it back now.,1056872,,1056873
1056872,comcastcares,False,2017-10-14 21:01:59+00:00,"@369535 @115900 Hello. Can you please DM me your full name, service address, and phone number? I want to help. -MV",,1056873.0,1056873
1057699,369742,True,2017-10-13 04:27:19+00:00,"@ComcastCares
#mobile_CareXI",1057698,,1057699
1057698,comcastcares,False,2017-10-13 05:03:36+00:00,"@369742 Hello, did you need help? -AG",,1057699.0,1057699
1063373,349758,True,2017-10-23 13:12:47+00:00,"#FUCKCOMCAST #FUCKYOUCOMCAST #COMCAST #AMC #TheWalkingDead 

It's sad I have so many issues with Comcast I have to start numbering my gifs https://t.co/QTP1DHqAMK",1063372,,1063373
1063372,comcastcares,False,2017-10-23 13:46:06+00:00,@349758 Let me take a look and see what is going on with your services. Can you please DM your account info? -JR,,1063373.0,1063373
1064510,371322,True,2017-10-14 22:17:49+00:00,It is our fourth day without service @115900. They say they don’t know the problem. Ready to cancel.,1064509,,1064510
1064509,comcastcares,False,2017-10-14 22:24:54+00:00,@371322 That's not good at all! I'd love to take a look. Could you DM me?-JG,,1064510.0,1064510
1072998,211030,True,2017-10-23 14:28:01+00:00,"@comcastcares Hello, I am experiencing terrible download speeds. Currently receiving about 10 mbps when i should be getting 75+",1072997,,1072998
1072997,comcastcares,False,2017-10-23 16:27:32+00:00,@211030 I sent you a direct message. I just wanted to give you a quick heads up. -JB,,1072998.0,1072998
1073798,373361,True,2017-10-14 23:59:04+00:00,Great thanks @116136 the #BTN channel is out for the @49162 #MichiganState game 😑,1073797,,1073798
1073797,comcastcares,False,2017-10-15 00:07:13+00:00,@373361 Oh no! I would be happy to look into this for you. Please DM your address/phone so we can get started. - GW,,1073798.0,1073798
1077702,374236,True,2017-11-12 01:09:07+00:00,"Yo @115900, your app for roku keeps crashing. Unforgivable for a company of your size. Fix it","1077701,1077703",,1077702
1077701,comcastcares,False,2017-11-12 01:51:38+00:00,@374236 I would be happy to look into this for you. Please DM your address/phone so we can get started. - GW,,1077702.0,1077702
1077703,comcastcares,False,2017-11-13 21:46:46+00:00,@374236 Hi. I am following up to see if you still need our help? - GW,,1077702.0,1077702
1078979,374524,True,2017-10-23 17:05:46+00:00,The great thing about @116136 @115900 is that it stops time. Internet speeds are still what they were in 1992. @comcastcares https://t.co/keEiEA72Ae,1078978,,1078979
1078978,comcastcares,False,2017-10-23 17:22:02+00:00,"@374524 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",,1078979.0,1078979
1078985,374527,True,2017-10-23 16:06:27+00:00,"@comcastcares internet out.  Any outages reported in Pompano Beach, FL?",1078984,,1078985
1078984,comcastcares,False,2017-10-23 17:19:30+00:00,"@374527 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",,1078985.0,1078985
1087032,376426,True,2017-10-23 17:05:16+00:00,Comcast is the woooorst. @comcastcares @116136 https://t.co/kY51K4IaG6,1087030,,1087032
1087030,comcastcares,False,2017-10-23 18:35:08+00:00,"@376426 Hey Eric, if you need a hand with anything please DM us your account info. - Matt",1087031,1087032.0,1087032
1087031,376427,True,2017-10-24 15:17:58+00:00,"@comcastcares @376426 Hey Eric, DM me for fun gifs.
 -Mat",,1087030.0,1087032
1088247,376693,True,2017-10-19 01:55:19+00:00,@comcastcares  cares what is up with my internet tonight....8 mbs.,"1088246,1088248",,1088247
1088248,comcastcares,False,2017-10-19 02:13:39+00:00,"@376693 Hi, I'd like to look into the internet issues you're experiencing. Please send a DM with your full name, address,",,1088247.0,1088247
1088246,comcastcares,False,2017-10-19 02:13:43+00:00,@376693 and the phone number associated with your account so I can better assist with your concerns. Thank you! -KW,,1088247.0,1088247
1088250,376694,True,2017-10-19 01:58:42+00:00,@comcastcares internet has been up and down since Sunday due to outage in zip 60612 Need help. https://t.co/k8fplVm1KI,1088249,,1088250
1088249,comcastcares,False,2017-10-19 02:10:44+00:00,"@376694 Hi, I'd like to look into this issue for you. Can you send me a DM with your address to locate the account? -SDL",,1088250.0,1088250
1088703,376806,True,2017-10-13 18:35:46+00:00,If you move out and decide to get WiFi DO NOT get Xfinity. I swear it’s just not worth it. Get time warner.,1088702,,1088703
1088702,comcastcares,False,2017-10-13 18:59:07+00:00,@376806 Thanks for reaching out. If you have any other questions or concerns feel free to reach out anytime. -VG,,1088703.0,1088703
1089058,376916,True,2017-10-23 17:21:21+00:00,"@115900 can you add ""play next episode"" feature on the xfinity stream app?",1089057,,1089058
1089057,comcastcares,False,2017-10-23 19:03:36+00:00,@376916 Thanks for your feedback! I'll submit it to our leadership. Feel free to reach out anytime. -VG,,1089058.0,1089058
1089462,377026,True,2017-10-15 01:16:15+00:00,@comcastcares is xfinity TV down in Chicago area?,1089461,,1089462
1089461,comcastcares,False,2017-10-15 03:19:25+00:00,@377026 Can you please DM us your account info so we can accurately provide a status update?-FRL,,1089462.0,1089462
1092755,377885,True,2017-10-21 19:52:14+00:00,@ComcastCares I was charged $40 for a technician. There was not notice of the fee and the technician did not resolve the problem.,"1092756,1092754",,1092755
1092754,377885,True,2017-10-21 20:01:27+00:00,"@comcastcares I posted on the Comcast Forum, but have not received a response: https://t.co/mzenNNZD7x",1092753,1092755.0,1092755
1092753,377885,True,2017-10-23 20:23:55+00:00,@comcastcares @comcastcares any help?,1092751,1092754.0,1092755
1092751,comcastcares,False,2017-10-23 20:29:49+00:00,@377885 I can look into your billing concern. Please send me a DM with your account details to get started. -NC,1092752,1092753.0,1092755
1092752,377885,True,2017-10-23 20:33:23+00:00,"@comcastcares Just sent, thank you!",,1092751.0,1092755
1093117,377971,True,2017-10-13 20:09:56+00:00,"#comcast is absolutely horrible. Never go with them.  Had no service for 7 weeks, now they want me to pay for those weeks.  What a joke!!",1093115,,1093117
1093115,comcastcares,False,2017-10-13 20:25:03+00:00,@377971 Hi! I can look into this service and billing issue. Can you please send me a DM with your address and phone number? -CF,1093116,1093117.0,1093117
1093116,377971,True,2017-10-13 20:31:05+00:00,"@comcastcares I just messaged you, I was assured that while my service was not working I would not be billed.  Service has been repaired &amp; now I am billed",,1093115.0,1093117
1096320,378709,True,2017-10-15 03:58:12+00:00,"@ComcastCares
#mobile_CareXI",1096319,,1096320
1096319,comcastcares,False,2017-10-15 05:17:58+00:00,@378709 Please DM us with your account info if you have any questions or concerns. We are here 24/7 to help. -FRL,,1096320.0,1096320
1101354,379854,True,2017-10-23 22:51:42+00:00,I really need to schedule time to research other internet providers....@comcastcares @115900 is about to break the thin ice it was on,1101353,,1101354
1101353,comcastcares,False,2017-10-23 22:55:08+00:00,"@379854 We'd hate to lose you as a customer. Please send a DM with your name, phone number, and address for assistance. -EW",,1101354.0,1101354
1104908,380724,True,2017-11-25 18:24:00+00:00,"@ComcastCares
#mobile_Care how does my monthly bill keep increasing when I've made no changes to my plan?",1104907,,1104908
1104907,comcastcares,False,2017-11-25 18:27:11+00:00,"@380724 Thanks for reaching out. I'm happy to help with the billing concerns. For security purposes, please send us a DM with your full name, service address, and the phone number associated with your account. -JP",,1104908.0,1104908
1104986,380746,True,2017-11-25 17:33:05+00:00,@comcastcares @116136 could you take a look at my bill? It seems to be higher then normal for no reason. Hopefully it’s just a quick fix. Don’t feel like any more issues! Thanks!,1104985,,1104986
1104985,comcastcares,False,2017-11-25 18:04:43+00:00,"@380746 Hello, I can definitely assist you with looking into this bill increase. Can you please DM me the full name, phone number and address on the account. -ADW",,1104986.0,1104986
1108051,381524,True,2017-10-24 01:33:44+00:00,"@115900 - 2 hr &amp; 15 mins, 5 different CS reps, on hold 13 different times, a multitude of billing issues &amp; my issue still isn't resolved. 🙄",1108050,,1108051
1108050,comcastcares,False,2017-10-24 03:18:06+00:00,"@381524 Hello, I will be happy to help you. Please DM so we can further assist you, thank you. -DP",,1108051.0,1108051
1111014,382219,True,2017-10-24 00:35:33+00:00,Here’s @115900 with the bs on my internet again. 🤦🏾‍♂️,1111013,,1111014
1111013,comcastcares,False,2017-10-24 01:45:09+00:00,@382219 I can look into your connection. Can you DM me your address and phone number please? -AG,1111012,1111014.0,1111014
1111012,382219,True,2017-10-24 01:49:35+00:00,"@comcastcares I’ve talked to an agent already. They’ve troubleshooted my modem, but the connection is still on and off.",1111011,1111013.0,1111014
1111011,comcastcares,False,2017-10-24 01:55:27+00:00,@382219 I'd be happy to look into this for you. Please send me a DM with your address to get started. -SDL,,1111012.0,1111014
1113279,382742,True,2017-10-24 01:10:07+00:00,"Outage in IL? @116136 @comcastcares @2330 

#comcastoutage","1113278,1113280",,1113279
1113280,comcastcares,False,2017-10-24 02:53:00+00:00,"@382742 I can definitely check on the status of your services. Please send a DM with your full name, address,",,1113279.0,1113279
1113278,comcastcares,False,2017-10-24 02:53:05+00:00,@382742 and the phone number associated with your account so I can assist with your concerns. Thanks! -KW,,1113279.0,1113279
1114041,382920,True,2017-10-24 01:37:33+00:00,"@ComcastCares
#mobile_Care wifi not working again",1114040,,1114041
1114040,comcastcares,False,2017-10-24 03:14:08+00:00,@382920 I would be happy to help. Please send a DM with your address/phone so we can get started. - GW,,1114041.0,1114041
1115466,383215,True,2017-10-24 02:13:38+00:00,@116136 @comcastcares @115900 your product is outrageously priced. I’m about to cut the cord. #comcastsucks,1115465,,1115466
1115465,comcastcares,False,2017-10-24 03:43:47+00:00,@383215 I can look into the billing for you. Can you send me a DM with your address and phone number please? -AG,,1115466.0,1115466
1116002,383343,True,2017-10-24 02:22:45+00:00,"Time for our weekly* internet outage, thanks @116136 @comcastcares !!!!!!",1116001,,1116002
1116001,comcastcares,False,2017-10-24 03:47:38+00:00,"@383343 Good evening, I'd like to check on the status of your service trouble. Please send us a DM with your account number. -YE",,1116002.0,1116002
1116716,383495,True,2017-10-24 03:48:50+00:00,FUCK YOU @116136!!! Quit throttleing my data until after I test on @55!,1116715,,1116716
1116715,comcastcares,False,2017-10-24 04:02:35+00:00,"@383495 Hello, I'm sorry to see that you feel this way and I'd be more than happy to help! Can you please DM the full address? ~AT",,1116716.0,1116716
1119245,384080,True,2017-10-24 05:23:32+00:00,"@ComcastCares
#mobile_CareXV my Chanel’s are not working",1119242,,1119245
